"workflow","process","task_hash","a_MB","c_MB","M_MB"
"mcmicro","BACKSUB","9e4c5b5f07d726ad4acf2d4ed6bc9608","80.87901973724365","107.38236141204834","280.2421875"
"mcmicro","BACKSUB","9e51596b0c49965afb96ebf4a1faaa46","80.87901782989502","108.1900806427002","273.6171875"
"mcmicro","BACKSUB","9e70b01f1e46a958057bf1a0011bddc8","80.87847518920898","107.11747932434082","279.90625"
"mcmicro","BACKSUB","9e76266f939b1707bdafb6094766d86c","80.87900924682617","107.1400499343872","279.77734375"
"mcmicro","BACKSUB","9e7a8f958ab6e580545b209623f24748","80.87901020050049","111.58541011810303","273.515625"
"mcmicro","BACKSUB","9e84de42244383a781d9afc84740c6b5","80.87869167327881","110.26844215393066","280.265625"
"mcmicro","BACKSUB","9ea72ed7cf9ae7dc674106e9ebe3729c","80.87847232818604","110.37363529205322","280.328125"
"mcmicro","BACKSUB","9ea75fc4e680f8c565890bea7c6041e1","80.87868690490723","111.64766788482666","280.1171875"
"mcmicro","BACKSUB","9eb2598b11bed4e03a0ce86bad22bdb7","80.87901401519775","107.28008842468262","280.078125"
"mcmicro","BACKSUB","9ebb2452d3e2e45ef73033208e290e97","80.8790168762207","108.18561267852783","280.078125"
"mcmicro","BACKSUB","9eedfa548ec41595f50e0f9f161acb5c","80.87901782989502","107.37197971343994","280.14453125"
"mcmicro","BACKSUB","9efb48ef6cc2afa9caaf6880bda8f6bd","80.87902355194092","107.77819919586182","279.80859375"
"mcmicro","BACKSUB","9f2cc8996ee0615504902ec093bc55a8","80.87901878356934","106.9831428527832","279.83203125"
"mcmicro","BACKSUB","9f380d9cc1f693249e004e46ba202046","80.87901306152344","107.10804843902588","280.06640625"
"mcmicro","BACKSUB","9f41e015dfbd208d2ca439e366b05130","80.87901496887207","107.192551612854","279.8828125"
"mcmicro","BACKSUB","9f4e289043b1e5273bc5da66c9a0dd6d","80.87901496887207","107.31130886077881","280.0859375"
"mcmicro","BACKSUB","9f551d1d97e799731382bf37cf810042","80.87900447845459","107.07933712005615","279.55859375"
"mcmicro","BACKSUB","9f57a25a838f5ddfe8967da502c7331e","80.87902355194092","106.82063007354736","273.703125"
"mcmicro","BACKSUB","9f5dff75530b801b8b8cb8ff399da9dc","80.87870025634766","110.66237831115723","280.15625"
"mcmicro","BACKSUB","9f6bfcc8419fdf6dd984e071d588e431","80.87843132019043","111.31557655334473","267.28125"
"mcmicro","BACKSUB","9f755741fb21639d251c0b55520dbd55","80.87901973724365","111.22741508483887","280.4609375"
"mcmicro","BACKSUB","9f7623468c56c916662fdf52b28e1216","80.87900924682617","109.58594131469727","279.89453125"
"mcmicro","BACKSUB","9f8e31a5a0655eb54b55e47beb9388ca","80.87847709655762","107.41391372680664","279.51171875"
"mcmicro","BACKSUB","9f97dfae49976a7a8243b1e75652c10f","80.87901496887207","111.6166181564331","280.109375"
"mcmicro","BACKSUB","9fa97f12deb5d963116fd477a421f870","80.87901973724365","111.67148494720459","280.2265625"
"mcmicro","BACKSUB","9ff38a963366dc32b4f7b977b980f262","80.87847995758057","111.31496524810791","274.53515625"
"mcmicro","BACKSUB","a010b4a403980212a30f3ed4842f5f10","80.87901973724365","107.5187635421753","279.37890625"
"mcmicro","BACKSUB","a02a8977ed8928aa610288d59447a437","80.87901496887207","107.09812259674072","279.94921875"
"mcmicro","BACKSUB","a033104b0837443741ef6a246d3f1a91","80.87901401519775","107.04170799255371","281.85546875"
"mcmicro","BACKSUB","a03b6ec3f4b225ba89f1b45d455aa46f","80.87869453430176","110.56481647491455","280.125"
"mcmicro","BACKSUB","a041d688a71050ab5c51b43f78eec8b8","80.87845516204834","111.60748863220215","279.8828125"
"mcmicro","BACKSUB","a0454991f82d6bd52103c00ba15c0c5d","80.87901401519775","110.47316932678223","280.91796875"
"mcmicro","BACKSUB","a05f3f7086a430bd18518b32a3a0a380","80.87901878356934","107.26430034637451","280.4375"
"mcmicro","BACKSUB","a0af111df967e4afcc7abe0c92e9dd8f","80.87856578826904","110.30012130737305","280.140625"
"mcmicro","BACKSUB","a0e8d2697018f5f60f0be95ea9684cf0","80.87901020050049","108.40946674346924","281.265625"
"mcmicro","BACKSUB","a0eede34698d077a3c6e9d60c15fd64f","80.87901401519775","108.21269702911377","280.6640625"
"mcmicro","BACKSUB","a0fd1cbb3fc24ef68cf4e5fa3b749eac","80.87852001190186","111.74040699005127","279.37890625"
"mcmicro","BACKSUB","a10047510175e542bed4f0630c634e35","80.8790225982666","107.36075401306152","279.8203125"
"mcmicro","BACKSUB","a10ef6b167d9e474015de1ca1cb004f4","80.87901401519775","107.3038158416748","279.8984375"
"mcmicro","BACKSUB","a111a3bb9ad2b209cdbef2f8afa807bb","80.87901496887207","110.1905288696289","279.859375"
"mcmicro","BACKSUB","a123fb5cefe6c87603f6264ba928fa9e","80.87844276428223","107.11454486846924","279.25"
"mcmicro","BACKSUB","a1423ef1d35f7e44b0828bbd74bc5d0b","80.87901020050049","110.39230632781982","279.66015625"
"mcmicro","BACKSUB","a14e5d1beca7f5471f75842054789f29","80.87846565246582","111.36192417144775","263.859375"
"mcmicro","BACKSUB","a15a62e12ebb2b0f2d6487fb03ca31f2","80.87901401519775","108.47094058990479","279.81640625"
"mcmicro","BACKSUB","a1677b698d72724e103c72f740f41fe0","80.87839984893799","111.4241361618042","271.48828125"
"mcmicro","BACKSUB","a1b028ba6a1f0660f263ea45307679fa","80.87900829315186","107.25408744812012","279.98828125"
"mcmicro","BACKSUB","a1b364cd277d38711fa60d9260be4399","80.87832164764404","107.31593036651611","279.83203125"
"mcmicro","BACKSUB","a1b3be088b08a0e5db8992e100fce50f","80.87901401519775","110.4580249786377","281.34375"
"mcmicro","BACKSUB","a1e5f2f7e628da8226f630dca4cbbdbd","80.87839603424072","111.59192276000977","265.35546875"
"mcmicro","BACKSUB","a23d0194201f86b2723be3f317e98e87","80.87837219238281","111.51797389984131","270.98046875"
"mcmicro","BACKSUB","a2488eca63fa1aac408638e59c892f87","80.87837886810303","108.21227550506592","271.01171875"
"mcmicro","BACKSUB","a263a811bc1f4753ca83e00b2e25dba8","80.87901878356934","109.9646577835083","279.64453125"
"mcmicro","BACKSUB","a27f8dce2c24e114ba87415600a72b92","80.87901306152344","106.19942283630371","273.32421875"
"mcmicro","BACKSUB","a29e888e912bccad161c1d6b56a96960","80.87901401519775","107.65552425384521","280.1640625"
"mcmicro","BACKSUB","a2aa5a2dc9c323f5da0029028f46cdfa","80.87901306152344","107.2017707824707","280.45703125"
"mcmicro","BACKSUB","a2bc9a3abdad541d1c72f1d65b15f7c4","80.87902355194092","108.08526611328125","279.92578125"
"mcmicro","BACKSUB","a2bd34e7fe7f83618090083458668f50","80.87901973724365","111.00490474700928","280.59765625"
"mcmicro","BACKSUB","a2d6870da1e732b7da20c654837d5362","80.87835788726807","111.5178337097168","265.09375"
"mcmicro","BACKSUB","a2d75e53068825baff2b541055d4b769","80.87901973724365","111.5964822769165","281.1171875"
"mcmicro","BACKSUB","a2d7dd794e0b8da7017db9667e40fc0a","80.8783826828003","110.44308853149414","279.68359375"
"mcmicro","BACKSUB","a2f161f1f9ce3d69ad0a2ff72e048bda","80.87901878356934","107.90609741210938","279.89453125"
"mcmicro","BACKSUB","a3031647b8b4efdcecdc0f100e3b0871","80.8790168762207","106.7385892868042","271.34375"
"mcmicro","BACKSUB","a33c28de55584b9b8a28053b5ecf68e7","80.87852478027344","107.93238830566406","274.5625"
"mcmicro","BACKSUB","a358d529dcd1a9ed38085c64755a620e","80.87901020050049","109.25568103790283","279.84765625"
"mcmicro","BACKSUB","a358f9699cd01cc0c0dcffa9b5044d86","80.878342628479","111.63009738922119","267.62109375"
"mcmicro","BACKSUB","a35b0b4c55118eb28337de63ae3f1a31","80.87901401519775","111.57204341888428","279.8046875"
"mcmicro","BACKSUB","a374482943d4c805b6bf267e5cf7b5dd","80.87901401519775","107.189453125","280.140625"
"mcmicro","BACKSUB","a376eedf02948340b59138f6e8a0e9ca","80.87901878356934","110.50082015991211","280.1640625"
"mcmicro","BACKSUB","a3ead99945c7a1864fb5be7be87db547","80.87901878356934","107.1888656616211","280.3828125"
"mcmicro","BACKSUB","a41bc2044f8a31b900fe12ec1865e4fe","80.87847900390625","107.19842433929443","280.62890625"
"mcmicro","BACKSUB","a47969ef1159d960403b718eb5e294a8","80.87901878356934","111.54259872436523","279.7890625"
"mcmicro","BACKSUB","a4797bc9a2755a764f9f3e9a5a169f80","80.87845230102539","111.61174392700195","260.828125"
"mcmicro","BACKSUB","a490d894847530bb65c214e00f6312d2","80.87835311889648","111.82889366149902","262.03125"
"mcmicro","BACKSUB","a49d7dab3f7ede98b084233abbb67a1b","80.87847995758057","107.14493656158447","279.80078125"
"mcmicro","BACKSUB","a4aae6170c8ea236f2f8de06dbead2f9","80.87901878356934","110.87763595581055","281.390625"
"mcmicro","BACKSUB","a4c500f1f92013fa8439db697bdce391","80.87852573394775","107.1452808380127","279.8359375"
"mcmicro","BACKSUB","a4c60fcaa4b53c8e50bfec48b8d896ca","80.87846374511719","111.36923313140869","281.05859375"
"mcmicro","BACKSUB","a51be08392844893218dc812138d1bbf","80.87901496887207","107.02003192901611","279.91015625"
"mcmicro","BACKSUB","a525f8b1c29deffd114ab27a21f2750c","80.87901973724365","107.0011568069458","279.84765625"
"mcmicro","BACKSUB","a5282f996320fb1823a88d8e4ac5ebb7","80.87852001190186","107.38442420959473","282.2578125"
"mcmicro","BACKSUB","a53ba63e6bf0d3fffc0fe5b3a8fa64d5","80.87901878356934","107.22700214385986","280.08984375"
"mcmicro","BACKSUB","a53d71d5f5c98b4db6bbd4181366a8b4","80.87839698791504","110.6751127243042","281.234375"
"mcmicro","BACKSUB","a5646b0908cac3577d03737d3bab8dd2","80.87839221954346","111.57205104827881","280.1953125"
"mcmicro","BACKSUB","a56e376f7096653dc6de21757ef7aa5b","80.87902450561523","107.74693012237549","279.41796875"
"mcmicro","BACKSUB","a5712f2fbc32b0a2797353463da011b9","80.87900733947754","110.84851932525635","257.46484375"
"mcmicro","BACKSUB","a58a820957bf351b704c45d258c28c83","80.87846755981445","111.53721618652344","280.078125"
"mcmicro","BACKSUB","a592b00d53afe418daa7e18c7aeac678","80.87900829315186","104.55215644836426","279.87890625"
"mcmicro","BACKSUB","a593500b06fb91d69fada841aae2b6ad","80.87853813171387","107.85452079772949","280.66796875"
"mcmicro","BACKSUB","a59c60538d91c1249c53ea5773e1d11e","80.87853050231934","110.60258388519287","280.1796875"
"mcmicro","BACKSUB","a5a0d7a39fc7cfd66b739200bcfdf6fb","80.87901973724365","107.31455039978027","279.890625"
"mcmicro","BACKSUB","a5b30f8da4488b3bcff2f3c30d9905ab","80.87840270996094","111.58413219451904","271.6484375"
"mcmicro","BACKSUB","a5be4f15a63e5e8908b56918b8fc4a1a","80.87901401519775","110.79580307006836","279.8203125"
"mcmicro","BACKSUB","a5e7a9d49f0e6285cfe1710d65ca5689","80.87842655181885","107.26272773742676","260.7265625"
"mcmicro","BACKSUB","a5e8ae9060de4300f8c2b2c2d3b078ad","80.87870597839355","111.4060583114624","280.171875"
"mcmicro","BACKSUB","a5fa8290b6a9f58c6464203083c611ee","80.87900924682617","107.74021816253662","279.94921875"
"mcmicro","BACKSUB","a64af7b809ae567baa6b59b8b151a3cb","80.87853622436523","110.52240371704102","280.28125"
"mcmicro","BACKSUB","a68d2fe30d8ee44d6abd1850993dd6e8","80.87847518920898","111.07744979858398","279.96875"
"mcmicro","BACKSUB","a69bce7a4df4ac21da2539cb739ea9d1","80.87901401519775","110.76059436798096","260.4609375"
"mcmicro","BACKSUB","a6a68a25a154962683134a76f78e18be","80.87901401519775","111.81281471252441","280.3828125"
"mcmicro","BACKSUB","a6d42d6c28c912357c06d4d2b24b0772","80.87851810455322","108.25891971588135","279.88671875"
"mcmicro","BACKSUB","a6e553495696e9ba20d2f7a2d4c83d7a","80.87901401519775","110.70373439788818","280.90625"
"mcmicro","BACKSUB","a6eab13989f2dbea35e4aaef770b4bf7","80.960129737854","107.17536163330078","273.36328125"
"mcmicro","BACKSUB","a702e84c5a3469a1dd619ccaab1dd3c1","80.87901020050049","108.44738388061523","279.68359375"
"mcmicro","BACKSUB","a7070869903b114a266535c046bab7b9","80.87853240966797","111.5807991027832","280.59765625"
"mcmicro","BACKSUB","a70919810492ea5eae7180dec8b97d38","80.87901306152344","106.53036308288574","280.078125"
"mcmicro","BACKSUB","a70b20da491d0db337c87095561e0658","80.96057224273682","107.14423847198486","280.6328125"
"mcmicro","BACKSUB","a71dd7079311cc09966fdd640b076b9e","80.87901496887207","111.8074426651001","279.859375"
"mcmicro","BACKSUB","a73231fd934aa49881727fd5fab4c7e4","80.87901782989502","107.3904161453247","280.83984375"
"mcmicro","BACKSUB","a73d136774810b3b0bae76ca50d95300","80.87847518920898","107.17961978912354","280.359375"
"mcmicro","BACKSUB","a74022095c7f0a4752f7b6aec82a2121","80.87901401519775","111.29337501525879","280.390625"
"mcmicro","BACKSUB","a740d83828541dfd0c9612f21c08e04e","80.8783597946167","111.16716575622559","266.67578125"
"mcmicro","BACKSUB","a77e508e37a45296930bfcbfc514b0ef","80.87847137451172","107.38344669342041","279.84765625"
"mcmicro","BACKSUB","a797e6868fc6f0fed54b8d7158f479fc","80.87901306152344","98.26577568054199","274.2578125"
"mcmicro","BACKSUB","a7a7a99164bd4d87a846d456c7bd1658","80.87901401519775","107.79102230072021","279.44921875"
"mcmicro","BACKSUB","a7b233ed062a14782d942d374503ec0f","80.87852764129639","110.3598403930664","280.921875"
"mcmicro","BACKSUB","a7b348174992a37e6a9d6ab50c85c4db","80.87847709655762","111.42702007293701","280.1640625"
"mcmicro","BACKSUB","a7b6f2993a3b5b11cfefb013b0629ab3","80.87864398956299","111.58057880401611","273.96875"
"mcmicro","BACKSUB","a7b7eab72d4d3024498f9540e8208d28","80.87901401519775","111.68675327301025","279.64453125"
"mcmicro","BACKSUB","a7cbec1d3d613328ad43f161d1046ee3","80.8785753250122","111.35075855255127","280.33203125"
"mcmicro","BACKSUB","a80c0431ed979b23af6247cf11c0e71c","80.87843418121338","107.0617151260376","280.05859375"
"mcmicro","BACKSUB","a822ca6b03fa18367a3f996564743e98","80.87901401519775","111.09975147247314","280.14453125"
"mcmicro","BACKSUB","a85a4ac894f42d8b821bc822a455f25c","80.87901020050049","107.2938346862793","274.48828125"
"mcmicro","BACKSUB","a86c03b505c491a85460a54aa6d74269","80.87842082977295","111.20619297027588","260.09765625"
"mcmicro","BACKSUB","a87501c4f1d81177df4bfabb57c04313","80.87868976593018","110.0195894241333","281.10546875"
"mcmicro","BACKSUB","a87b251a44dabcfa7e8b18a2a6d854f1","80.87902355194092","107.5786943435669","280.11328125"
"mcmicro","BACKSUB","a87dbd5e65b8d2b25c984390c2574908","80.87900352478027","110.85440444946289","281.3671875"
"mcmicro","BACKSUB","a89854cd356026f65ecafe1a209c892b","80.87856578826904","109.73517417907715","279.8046875"
"mcmicro","BACKSUB","a89f255ba657f05f757e64a5b0ef5df6","80.87845230102539","107.93919563293457","265.8046875"
"mcmicro","BACKSUB","a8a5d92b65d8ec763ed3e4c704eed156","80.87901973724365","107.13008785247803","279.6328125"
"mcmicro","BACKSUB","a8bbe9ed375bd926e7384bdf140e09aa","80.8790168762207","110.76410675048828","280.5546875"
"mcmicro","BACKSUB","a8c4b8749201454ab776b71855d12fe9","80.87901878356934","109.91397380828857","279.9140625"
"mcmicro","BACKSUB","a8c845d37a3a69230b5613044e08c5eb","80.87901306152344","111.65102863311768","280.140625"
"mcmicro","BACKSUB","a8c8d4a24adde6cecebaee329ff8964e","80.87901496887207","110.87010192871094","279.953125"
"mcmicro","BACKSUB","a8c95bbc96062ae30e9b2e045cd850da","80.87901496887207","107.15975570678711","279.99609375"
"mcmicro","BACKSUB","a8cc40735358e7cb1770378f9c5b5e5b","80.87901496887207","110.4521017074585","280.62890625"
"mcmicro","BACKSUB","a8d033b04a1b21b9ee619a5108eef94b","80.87839889526367","111.91000270843506","267.484375"
"mcmicro","BACKSUB","a8dd3de296b2befb1bb61766aaee80e9","80.87901496887207","107.02234935760498","279.96875"
"mcmicro","BACKSUB","a8e21d7aec171c70fa33a973c906fc38","80.87854766845703","108.16821193695068","277.296875"
"mcmicro","BACKSUB","a8e45a96eae5da072053a0450ec3338b","80.87846088409424","106.8576078414917","279.4296875"
"mcmicro","BACKSUB","a92313688285d6c7ff3b0cea3ff8078d","80.87854480743408","111.48225212097168","281.11328125"
"mcmicro","BACKSUB","a9314fd2caf384567570db8cee152eee","80.87854671478271","107.52527809143066","280.37890625"
"mcmicro","BACKSUB","a964d515435df54141f15bdbf3255d4b","80.87840843200684","111.40863418579102","271.20703125"
"mcmicro","BACKSUB","a96e66f8c13080465f9a49e54d530dab","80.87901782989502","106.92049503326416","280.26953125"
"mcmicro","BACKSUB","a96eecc019571059f1860dd7eaab8dd9","80.87848472595215","106.95519542694092","279.66796875"
"mcmicro","BACKSUB","a9779b6469ea924da74b9dd5f3ccef9a","80.87840270996094","111.18585395812988","262.39453125"
"mcmicro","BACKSUB","a98bca7b736950691e144cf3cefcaaf8","80.87902355194092","111.01617622375488","280.08203125"
"mcmicro","BACKSUB","a99d3b57d4c832f6ae6d65cad811e9c3","80.87844276428223","111.58059883117676","265.96484375"
"mcmicro","BACKSUB","a9a495e0339659f422f1e7ae4f22f3dd","80.87900829315186","110.17445659637451","280.05078125"
"mcmicro","BACKSUB","a9baded868fc6575a8a6d4808f46aed4","80.87901496887207","111.55041122436523","280.05859375"
"mcmicro","BACKSUB","a9c0645f736a430afb1bc3502afe30d6","80.8790225982666","107.29413986206055","279.625"
"mcmicro","BACKSUB","a9dee4698309cf045b592dbfef893cd5","80.87901496887207","111.68102264404297","274.296875"
"mcmicro","BACKSUB","a9e5e7cf60631181c3d8fc5af8b9f6ab","80.87901496887207","111.3641529083252","280.73828125"
"mcmicro","BACKSUB","a9e9e7566cc274e881d344ef8ccbce10","80.87854862213135","111.549391746521","281.09765625"
"mcmicro","BACKSUB","aa0a0f6666c70d5155c97221405f32b9","80.87845706939697","111.43174076080322","260.21875"
"mcmicro","BACKSUB","aa11f73831ad9505fbddcd8e1b0773ad","80.87901306152344","109.69791889190674","279.30078125"
"mcmicro","BACKSUB","aa77538da72891c86456d193a4ba1e9c","80.87901496887207","107.20259189605713","281.11328125"
"mcmicro","BACKSUB","aa92d1e1259b31a8fbf84a3d197794de","80.87901306152344","107.1266279220581","279.12109375"
"mcmicro","BACKSUB","aa9f6d9f5620df3b3746d072aae5c8e5","80.87901782989502","111.26995182037354","280.57421875"
"mcmicro","BACKSUB","aab50487ce0aebac5a67c2a7955cd6fa","80.87901401519775","111.4759874343872","279.95703125"
"mcmicro","BACKSUB","aabc9a6f164198176f7315fe9ab84072","80.87902355194092","107.27995681762695","280.14453125"
"mcmicro","BACKSUB","aabf7ec2764d237c7245f665f8f5155c","80.87901878356934","107.33237552642822","279.8828125"
"mcmicro","BACKSUB","aae8f4836230eea5f542f65950dbef7e","80.87901401519775","106.46383571624756","280.05859375"
"mcmicro","BACKSUB","aaea13de1c81ecb8db6b7ff70d1dd364","80.87857151031494","107.88533973693848","279.13671875"
"mcmicro","BACKSUB","aaf4da01f0cf168459feb5a7125d2b44","80.87857723236084","107.93988037109375","280.37890625"
"mcmicro","BACKSUB","ab0704ab57ceea8bf4c18e6a24d840f1","80.87901878356934","107.75996208190918","265.7109375"
"mcmicro","BACKSUB","ab16816c266dad9aad19aef399647b14","80.87853240966797","109.9125623703003","280.0625"
"mcmicro","BACKSUB","ab2bb3c6249bacc637060e4895810670","80.87850666046143","107.09655952453613","280.4609375"
"mcmicro","BACKSUB","ab2d20fd1e4197176da7804e46641cc1","80.8783950805664","111.51214790344238","267.48828125"
"mcmicro","BACKSUB","ab365b6e8df10877654fd027ab76071b","80.87858200073242","107.95149993896484","279.625"
"mcmicro","BACKSUB","ab3a7fcba62018c99605e20595de2934","80.87901973724365","107.89098739624023","280.84765625"
"mcmicro","BACKSUB","ab4481b2d51a3b732655da6cb706106b","80.87901878356934","111.51498317718506","279.88671875"
"mcmicro","BACKSUB","ab636c862cabb47df61ece7320733988","80.87843608856201","107.23727512359619","280.05859375"
"mcmicro","BACKSUB","ab9c294631faebeb61412666f61cb722","80.87900924682617","107.43451499938965","273.0"
"mcmicro","BACKSUB","abb700e5b2d0504d8055924bec721a04","80.87848377227783","107.20007514953613","279.76171875"
"mcmicro","BACKSUB","abc542cd4eaa275e2b62ca0c3df9fdc0","80.87901878356934","107.3635482788086","279.46484375"
"mcmicro","BACKSUB","abc9d22547326781ef894ea8d838510e","80.87848281860352","108.55158138275146","273.4140625"
"mcmicro","BACKSUB","abdc18a173cf3d5c1ff92e5fa55ca162","80.87902355194092","107.11127758026123","280.890625"
"mcmicro","BACKSUB","abfaf231d93818ab3ad6f86707798d48","80.87901782989502","107.0681676864624","279.91796875"
"mcmicro","BACKSUB","ac0bdb7aedb41450e75e64f3d5658967","80.87901401519775","107.07179832458496","279.36328125"
"mcmicro","BACKSUB","ac1854420552b6d77a233d871c9376e5","80.87845230102539","111.36032390594482","280.87109375"
"mcmicro","BACKSUB","ac22cc44a70a467152be5fee7876af67","80.87901020050049","107.15969562530518","280.98046875"
"mcmicro","BACKSUB","ac42cae64dcbb91b897f95005c6a4751","80.87901401519775","107.66378021240234","280.3203125"
"mcmicro","BACKSUB","ac6007cd35d2f4356f9f6a54743df906","80.87901973724365","110.86621189117432","280.34375"
"mcmicro","BACKSUB","ac62b7a1e31587d58df9fd6fc4109bb9","80.8784408569336","107.26684284210205","282.15625"
"mcmicro","BACKSUB","ac63688d31b24f387ab3d4663ea16310","80.87850093841553","110.04940223693848","279.33984375"
"mcmicro","BACKSUB","ac6c6e6a2127319a7fe53ed8da0e87b7","80.87902355194092","107.61101245880127","279.84765625"
"mcmicro","BACKSUB","ac7301d107a98173a4e4b0129ace1630","80.87902355194092","107.3120698928833","280.1640625"
"mcmicro","BACKSUB","ac9512d4e2f64cbc7e41395eb0d43b4f","80.87901401519775","108.3228816986084","273.97265625"
"mcmicro","BACKSUB","acdab7aac461eba5d0958fbc4031c31f","80.87832546234131","111.60369491577148","264.56640625"
"mcmicro","BACKSUB","ace7ea4e031cbdd576ca8115997861c0","80.87901496887207","107.42605495452881","280.01953125"
"mcmicro","BACKSUB","ad20cf430b0eb72d0c7737054fef2a5f","80.87850666046143","106.75651359558105","279.69140625"
"mcmicro","BACKSUB","ad268c5f9e561f6bf240e28c5afc8f32","80.87838840484619","111.53955554962158","263.85546875"
"mcmicro","BACKSUB","ad290f55500d67bc178d94a5c138deb3","80.87901496887207","110.52686977386475","279.71875"
"mcmicro","BACKSUB","ad4eab4ac55401214f5a08d9bba9127f","80.87843418121338","111.72731876373291","267.15625"
"mcmicro","BACKSUB","ad56da8e2180068eb3b1daf81857a51d","80.87901973724365","108.06096172332764","280.8984375"
"mcmicro","BACKSUB","ad66df3435a2348b10a8300204d32ef4","80.87850761413574","106.83503532409668","274.140625"
"mcmicro","BACKSUB","ad73cabcb0d9629d52cdba148264f891","80.8790168762207","107.65059471130371","280.13671875"
"mcmicro","BACKSUB","ad7a17a773283a0b317df4a7435063ca","80.87844657897949","110.53872299194336","280.3984375"
"mcmicro","BACKSUB","ad851466efa15ef5ea1a532896eb58d3","80.8783483505249","111.61727619171143","267.35546875"
"mcmicro","BACKSUB","ad889407f1eaf49fdcc5843ad2da4eae","80.87846851348877","110.93444538116455","280.1640625"
"mcmicro","BACKSUB","ad9f2ea642d786cfddcdb0c26da319a6","80.87839317321777","110.74766731262207","280.39453125"
"mcmicro","BACKSUB","ada4db70a1f13a865854e7472ecfd6ba","80.87901878356934","107.05420875549316","279.12890625"
"mcmicro","BACKSUB","adb1378017d19dc2ce5d4184423e65c0","80.87869834899902","111.45008087158203","259.7265625"
"mcmicro","BACKSUB","add413cc512fd7c252591c14b4858312","80.87843704223633","106.87535858154297","281.2109375"
"mcmicro","BACKSUB","add450ac5efab9d6c9091dcce1dec969","80.87901973724365","107.42854022979736","280.32421875"
"mcmicro","BACKSUB","add9023d651d27fb77742c115e1f6ce7","80.87901782989502","107.1637659072876","280.36328125"
"mcmicro","BACKSUB","ade83da0d16bb5c25833394a573c322c","80.87901210784912","111.03001499176025","279.859375"
"mcmicro","BACKSUB","adedf661e28a36734321eb9a983ab339","80.8790168762207","107.28383445739746","280.171875"
"mcmicro","BACKSUB","ae1aeb6ab9bfe19e8a70ecae44541c8a","80.87840366363525","111.69759368896484","266.40234375"
"mcmicro","BACKSUB","ae3f3252d5e10898e7e5bc5599e99cdb","80.87901306152344","110.92268943786621","280.41796875"
"mcmicro","BACKSUB","ae435451fde6707aad708d96496c51dd","80.87847518920898","110.51906108856201","280.796875"
"mcmicro","BACKSUB","ae4a13c60e4e1a31ca387df747e38f37","80.87845134735107","111.45549392700195","263.75390625"
"mcmicro","BACKSUB","ae70e34942c0cf32a73e07d2d5d1b7b6","80.87902450561523","111.73016738891602","281.75390625"
"mcmicro","BACKSUB","ae74c4cf21eed0bed8433b7af74e7c76","80.87834548950195","111.49462890625","266.6328125"
"mcmicro","BACKSUB","ae798c495b69bfe832f551f891ea080f","80.87901306152344","107.08405017852783","279.51171875"
"mcmicro","BACKSUB","ae7a76197337d2505daeeee36f7f1747","80.87901973724365","107.62911605834961","281.21484375"
"mcmicro","BACKSUB","ae83249e4f18283b826c7cf827102a2a","80.87901782989502","107.4504566192627","279.96484375"
"mcmicro","BACKSUB","ae880bc4286bc42d1a3ac15fed7ec12f","80.87845611572266","108.0508222579956","271.48046875"
"mcmicro","BACKSUB","ae8cdb444643ab5cb254fa4791fa9a7b","80.87901878356934","111.71352481842041","280.30078125"
"mcmicro","BACKSUB","ae95a10a256dfe69f4fb0fd6e2e2df30","80.87869834899902","111.54497528076172","267.296875"
"mcmicro","BACKSUB","aeaa493bfb858805df102da31ecc1aed","80.87901973724365","107.03213214874268","279.7578125"
"mcmicro","BACKSUB","aed45651f9734b6deb74703cc7471bcb","80.87853145599365","111.69806098937988","279.89453125"
"mcmicro","BACKSUB","af278a0b4e225fa95c5695a628b6e639","80.87858200073242","107.94536209106445","279.96875"
"mcmicro","BACKSUB","af42643f85cf31474a82215000f0e5ca","80.87902355194092","107.49191761016846","279.9375"
"mcmicro","BACKSUB","af4d2284f66c8946d90d01c17f017121","80.87901782989502","108.40782451629639","273.6484375"
"mcmicro","BACKSUB","af538250b97b8cca27037fcbddcfebc4","80.87851905822754","108.82042407989502","279.8515625"
"mcmicro","BACKSUB","af66332201dfdfb8b6b22dd829b17f70","80.87901306152344","110.8816328048706","280.05859375"
"mcmicro","BACKSUB","af797e726a38908d841e283b4b2766f2","80.87901782989502","110.46450901031494","281.46484375"
"mcmicro","BACKSUB","af92256ad04525db1ce91ce5c2a3deec","80.87901401519775","107.03192234039307","280.9453125"
"mcmicro","BACKSUB","afb57403d1ef6189e39509766f303a5e","80.87900829315186","107.68701648712158","279.84375"
"mcmicro","BACKSUB","afbceb611e5adf161bacfd6111c5199c","80.87854194641113","111.6855001449585","282.1484375"
"mcmicro","BACKSUB","afbdeddcc44ebc7b9ea8ce0390e04bd1","80.87841701507568","111.52176570892334","271.1953125"
"mcmicro","BACKSUB","afe3bb2214b3403e6206fe178e80d3ea","80.87901782989502","106.91297054290771","280.36328125"
"mcmicro","BACKSUB","afed5cc117cd393b1ed000e361f8a974","80.87901878356934","107.01109313964844","279.85546875"
"mcmicro","BACKSUB","aff36aa580a8e77208ee407d956fe39a","80.87901496887207","107.15264797210693","280.1484375"
"mcmicro","BACKSUB","b00975ed18785695ee95c80f352b5552","80.87901306152344","111.41320610046387","279.90234375"
