"workflow","process","task_hash","a_MB","c_MB","M_MB"
"bowtie2_audit_nf","ALIGN_CHUNK","7a6bf29b289b3b1d712e6c2504a01367","62.2","49.53949165344238","95.0"
"bowtie2_audit_nf","ALIGN_CHUNK","7b01f6062bf5b33aeac3371a4e79cfe2","62.2","50.3878698348999","95.3"
"bowtie2_audit_nf","ALIGN_CHUNK","7b20fe29e025feffb7bd3251bf86ae1b","63.5","54.62593650817871","93.8"
"bowtie2_audit_nf","ALIGN_CHUNK","7b39da393d57a0aa694a2680ba42c990","62.8","51.165696144104004","96.1"
"bowtie2_audit_nf","ALIGN_CHUNK","7bed9f7f33ae57e42fff55e3172eb964","30.4","32.59207248687744","65.2"
"bowtie2_audit_nf","ALIGN_CHUNK","7c23a7f853a401972100d36281c20045","63.2","51.76467227935791","96.8"
"bowtie2_audit_nf","ALIGN_CHUNK","7c4e6cf91e15904dfd7a5d49508e9ad2","59.3","50.7687873840332","92.7"
"bowtie2_audit_nf","ALIGN_CHUNK","7d00c54cfca3b74091573e0336198e94","56.9","50.12022304534912","89.6"
"bowtie2_audit_nf","ALIGN_CHUNK","7d065b6df58d9fd1309e21df74357100","56.7","50.52114772796631","90.9"
"bowtie2_audit_nf","ALIGN_CHUNK","7d1feaa821af6944a6845ab272c7b850","62.8","52.76351547241211","94.1"
"bowtie2_audit_nf","ALIGN_CHUNK","7d228436d724786d9496387f4382e708","64.3","52.8350772857666","93.8"
"bowtie2_audit_nf","ALIGN_CHUNK","7d43fdc12a63a631845f96b9d2a13f2a","63.3","51.71216678619385","93.5"
"bowtie2_audit_nf","ALIGN_CHUNK","7d4775c7729ab7a216c1e658882040d0","57.5","50.09451675415039","89.6"
"bowtie2_audit_nf","ALIGN_CHUNK","7d63b8ccec4f17aa14d9c7a360c85bc5","63.2","50.271915435791016","94.3"
"bowtie2_audit_nf","ALIGN_CHUNK","7d8c3a8ec5e847b15b0f5cd30841d2e3","35.1","38.35313606262207","69.7"
"bowtie2_audit_nf","ALIGN_CHUNK","7d8eeadc940c2b76f170cd606e1622c6","62.7","51.269774436950684","95.8"
"bowtie2_audit_nf","ALIGN_CHUNK","7da7ce89f427c75d8ac74ae04e3d1a93","59.2","50.060791015625","91.3"
"bowtie2_audit_nf","ALIGN_CHUNK","7e2bb1a730a2378afc7fc8f5a43c793d","63.6","51.97654342651367","92.5"
"bowtie2_audit_nf","ALIGN_CHUNK","7e8916d4071115baecbc9638d5b7fbf3","62.7","50.42468070983887","96.6"
"bowtie2_audit_nf","ALIGN_CHUNK","7edcfa7bc882c5a3616e6559fd897cdb","62.3","51.13332462310791","94.1"
"bowtie2_audit_nf","ALIGN_CHUNK","7f0104e06cbfedef9faf52327f0bd1d0","35.5","38.179993629455566","65.3"
"bowtie2_audit_nf","ALIGN_CHUNK","7f2db93ef462413d5166fd508af0747d","63.1","50.705594062805176","97.3"
"bowtie2_audit_nf","ALIGN_CHUNK","7f9cc8c630de098f504249997bf304b0","35.3","38.22774410247803","70.9"
"bowtie2_audit_nf","ALIGN_CHUNK","7fa19372f52a5559d1aa05e953c53617","63.7","51.99738597869873","93.6"
"bowtie2_audit_nf","ALIGN_CHUNK","7fac3b0d74889ce296131e4804e10b6f","63.5","51.198567390441895","93.9"
"bowtie2_audit_nf","ALIGN_CHUNK","7fb9a68a8c538c42acfcdce0b8aeed26","63.0","51.49956512451172","99.6"
"bowtie2_audit_nf","ALIGN_CHUNK","800abb24c338e432dbdf3ca53957b903","56.7","50.503296852111816","94.0"
"bowtie2_audit_nf","ALIGN_CHUNK","8078ed6ab3e6101f4fcece62bf59b0e6","63.2","53.5201997756958","101.1"
"bowtie2_audit_nf","ALIGN_CHUNK","80cd6084f4e9cc0b7cb49fc0f805a2a5","62.5","50.37252712249756","95.1"
"bowtie2_audit_nf","ALIGN_CHUNK","80e74f4609d83d72ad78e96536b2b959","58.6","51.840386390686035","93.4"
"bowtie2_audit_nf","ALIGN_CHUNK","80fd3830e92c88b1208e1b4eca8df56f","62.7","50.67301273345947","97.2"
"bowtie2_audit_nf","ALIGN_CHUNK","818d20c4fee1df816f78963623524ed6","35.4","38.37724018096924","70.1"
"bowtie2_audit_nf","ALIGN_CHUNK","81b092aeb3c82c0d821e25f9a22a663f","57.0","50.70093059539795","91.2"
"bowtie2_audit_nf","ALIGN_CHUNK","821402c9bba6f9b0149837c9f0ff1f06","57.1","50.33961582183838","91.2"
"bowtie2_audit_nf","ALIGN_CHUNK","8247ff0397272e7ae2e5be6371a3f652","63.8","52.275938987731934","93.4"
"bowtie2_audit_nf","ALIGN_CHUNK","8259581f52ba56ac0ecbe3a79fb95f9c","63.5","51.96255397796631","96.4"
"bowtie2_audit_nf","ALIGN_CHUNK","8302cf3641d21fb8dce0eaed587ce052","62.0","51.0495548248291","95.3"
"bowtie2_audit_nf","ALIGN_CHUNK","836a3a3d3bc627c5ffe09fa8a62eaecd","63.3","51.83877086639404","96.0"
"bowtie2_audit_nf","ALIGN_CHUNK","837069a1372f5f69a26011ae1e6dcb43","35.2","36.76169204711914","65.6"
"bowtie2_audit_nf","ALIGN_CHUNK","837dd234b8e3969b623de84cae961f3a","58.9","50.44044017791748","91.4"
"bowtie2_audit_nf","ALIGN_CHUNK","8387ac9549b45eb17b16dca2d0c052cc","62.8","53.059980392456055","94.4"
"bowtie2_audit_nf","ALIGN_CHUNK","83e935744c837297e1be1d0f8674fe2a","63.7","52.04257678985596","93.9"
"bowtie2_audit_nf","ALIGN_CHUNK","8405c82d69a13c8be2455df6f969c39a","63.0","51.76680088043213","92.8"
"bowtie2_audit_nf","ALIGN_CHUNK","84326a1ea0cc18527b0122aa8b45f0d8","63.3","53.47116947174072","97.7"
"bowtie2_audit_nf","ALIGN_CHUNK","843f2aa1582122f1c580a75347d01765","59.5","50.95240306854248","94.4"
"bowtie2_audit_nf","ALIGN_CHUNK","844cc5d7efd6105a3aea0bda0aa3bb14","62.6","52.14332962036133","96.3"
"bowtie2_audit_nf","ALIGN_CHUNK","84cab98554e8e1c98bf96884b68246bf","61.9","51.01823711395264","97.0"
"bowtie2_audit_nf","ALIGN_CHUNK","84ce38d96a03ed3e254f3835e448887c","63.7","52.322919845581055","93.3"
"bowtie2_audit_nf","ALIGN_CHUNK","8551360d7975aaa54ba44802e2eeafc0","30.6","32.78757858276367","65.5"
"bowtie2_audit_nf","ALIGN_CHUNK","856f9f165577ca9eaf159001fa560736","63.2","51.69957160949707","95.7"
"bowtie2_audit_nf","ALIGN_CHUNK","8639d459284f9cceaff27955e453c7f7","58.6","49.887906074523926","92.9"
"bowtie2_audit_nf","ALIGN_CHUNK","86663a1a64a7375bff2ffcbb90aa3016","56.4","52.70791435241699","90.5"
"bowtie2_audit_nf","ALIGN_CHUNK","868a8686f9735341961b822d8043789d","63.4","51.82504749298096","97.3"
"bowtie2_audit_nf","ALIGN_CHUNK","869810cea75a1f08b52534e1f76a4944","62.8","51.054659843444824","94.8"
"bowtie2_audit_nf","ALIGN_CHUNK","87444a6d2c3a88cd566ecf73f442e79c","63.2","50.20194911956787","93.6"
"bowtie2_audit_nf","ALIGN_CHUNK","875305f5e79d0397d9c7a748875ed284","56.5","49.77110290527344","86.6"
"bowtie2_audit_nf","ALIGN_CHUNK","884c5b2d29e1b5f9edd8cf0b9809c5e0","62.7","52.0501766204834","93.4"
"bowtie2_audit_nf","ALIGN_CHUNK","88693e337b8a95be50730da754efc10a","59.5","50.820037841796875","93.1"
"bowtie2_audit_nf","ALIGN_CHUNK","892470dd72113814e52053a6432dfe46","62.2","49.68338108062744","94.9"
"bowtie2_audit_nf","ALIGN_CHUNK","89dee5f19cc46d2390fbf825933838f1","64.2","52.95540237426758","94.9"
"bowtie2_audit_nf","ALIGN_CHUNK","89f3b1091bb109c7afc19d2ae755472d","62.2","51.85893249511719","94.7"
"bowtie2_audit_nf","ALIGN_CHUNK","8a1c55480ab13171be9a82ea8fd7bc91","63.7","52.81553936004639","97.1"
"bowtie2_audit_nf","ALIGN_CHUNK","8a1ecf43d9d823da23225b2905d9ee04","30.4","32.569153785705566","65.5"
"bowtie2_audit_nf","ALIGN_CHUNK","8a4f6943e7a6131f6ce0afb7f7265f45","63.3","51.90867233276367","96.9"
"bowtie2_audit_nf","ALIGN_CHUNK","8a72781e396a04b137d488ac2690937c","62.0","50.74210834503174","100.4"
"bowtie2_audit_nf","ALIGN_CHUNK","8a8f1bc915c65495e657fef21accf392","63.1","51.454580307006836","91.9"
"bowtie2_audit_nf","ALIGN_CHUNK","8abd249d96e00abd3bf758a6741b4212","30.4","32.55807685852051","69.9"
"bowtie2_audit_nf","ALIGN_CHUNK","8ac0ece2fb3a5046efe743804582a279","62.0","50.96416473388672","95.6"
"bowtie2_audit_nf","ALIGN_CHUNK","8ac47fbbfe11c180e31682e96f53542b","62.6","51.84654426574707","97.6"
"bowtie2_audit_nf","ALIGN_CHUNK","8b25eadcf9f7f73f6940f774a88f5b2d","62.3","50.56049633026123","93.4"
"bowtie2_audit_nf","ALIGN_CHUNK","8b3be1ab53855100ef009bd96e18a554","62.5","51.15440845489502","97.3"
"bowtie2_audit_nf","ALIGN_CHUNK","8b76ccbdfb1b6b14bb2fd26ccf26ed45","35.2","41.580732345581055","67.3"
"bowtie2_audit_nf","ALIGN_CHUNK","8bac223eddeff699d13394595b1f67e0","62.9","51.44075584411621","94.9"
"bowtie2_audit_nf","ALIGN_CHUNK","8bce580b0518967c04813d6ca1f40908","63.7","52.17320251464844","95.3"
"bowtie2_audit_nf","ALIGN_CHUNK","8c49134b6368b505cbc069cdc7124f47","30.3","32.54202938079834","65.2"
"bowtie2_audit_nf","ALIGN_CHUNK","8c4dbaf6e48889b8405a056f9758d162","62.0","50.679137229919434","96.4"
"bowtie2_audit_nf","ALIGN_CHUNK","8c894e1591d2a4e670aada914921a6a4","63.0","51.52697277069092","95.1"
"bowtie2_audit_nf","ALIGN_CHUNK","8c9dcedcd382173fc60d286636faa728","62.6","51.2809419631958","96.1"
"bowtie2_audit_nf","ALIGN_CHUNK","8cf1b78ca2a2bef7d9bf4280ef8ab704","63.3","51.32464027404785","95.6"
"bowtie2_audit_nf","ALIGN_CHUNK","8cf74d749d65dc0597c880de2f38b560","56.7","50.10751247406006","91.6"
"bowtie2_audit_nf","ALIGN_CHUNK","8d14d3760138374110759173e948effb","58.6","51.6000919342041","92.6"
"bowtie2_audit_nf","ALIGN_CHUNK","8d2534eb15842fd9a097c9a1729a6d94","56.9","50.25925350189209","91.6"
"bowtie2_audit_nf","ALIGN_CHUNK","8d6fcf4d5b4cf3a8e879e61d3bfdad2f","63.8","52.29613208770752","99.5"
"bowtie2_audit_nf","ALIGN_CHUNK","8dc5da74194a4a840983af1a2a74b347","62.8","50.68111610412598","97.5"
"bowtie2_audit_nf","ALIGN_CHUNK","8e0ddb4f4079a27dbf94c887089ed553","63.3","51.69269371032715","94.9"
"bowtie2_audit_nf","ALIGN_CHUNK","8e4184c5d2caf93d5a744a8194e27dfa","35.3","40.63342475891113","68.4"
"bowtie2_audit_nf","ALIGN_CHUNK","8e55e87b01a69750b7b3dd3ec59b9463","63.5","52.019591331481934","92.9"
"bowtie2_audit_nf","ALIGN_CHUNK","8e9af297786fdc5b3f9f86be7aff9947","30.4","31.079174041748047","64.2"
"bowtie2_audit_nf","ALIGN_CHUNK","8ec297ac305781408198a20b6ddc4bdb","35.1","38.39571571350098","69.9"
"bowtie2_audit_nf","ALIGN_CHUNK","8ee39a2fb696e7288832d31f5662ad6b","58.5","50.10072326660156","93.4"
"bowtie2_audit_nf","ALIGN_CHUNK","8ef352f57e651d1bd8934c2db98e5bd2","35.2","36.98463439941406","71.4"
"bowtie2_audit_nf","ALIGN_CHUNK","8f27d11de946365e560b1f2b3b0e3cae","63.4","50.37038230895996","95.5"
"bowtie2_audit_nf","ALIGN_CHUNK","8f3f51e4930d316570190cbd75e28e84","59.0","50.6525764465332","89.0"
"bowtie2_audit_nf","ALIGN_CHUNK","8f7a91ea0194b6e54dd1365ae4d2d940","30.5","32.71799850463867","66.0"
"bowtie2_audit_nf","ALIGN_CHUNK","902a43fd3be4527cc0cd70a6859d9dcc","63.4","50.64824962615967","96.1"
"bowtie2_audit_nf","ALIGN_CHUNK","90b61dd9fa1734650118113ec72edfa9","62.2","50.88774585723877","95.1"
"bowtie2_audit_nf","ALIGN_CHUNK","90cbeceaa7cb6a278984d8ec1712376c","64.1","52.9490327835083","92.8"
"bowtie2_audit_nf","ALIGN_CHUNK","90cdb6b52590614b1e4e85d398189be2","63.6","52.092528343200684","94.7"
"bowtie2_audit_nf","ALIGN_CHUNK","90de0422ffaf6bfd6f5f8ab52699cabd","58.6","50.417147636413574","89.1"
"bowtie2_audit_nf","ALIGN_CHUNK","9104547dd686ffd1f64a8029f57eeef5","63.3","54.48153305053711","95.3"
"bowtie2_audit_nf","ALIGN_CHUNK","9152bcaf9307c5639573e0d1155a40c3","62.6","49.97898292541504","95.6"
"bowtie2_audit_nf","ALIGN_CHUNK","91e252d22082f6986a3176a25eef7fea","62.8","51.51978874206543","95.5"
"bowtie2_audit_nf","ALIGN_CHUNK","91f7ae708258b8f77dfe388b22eaf160","63.1","51.852423667907715","97.5"
"bowtie2_audit_nf","ALIGN_CHUNK","91fc6ae8b604e1ed1bcc1f96d6d7e6f3","63.8","52.40636730194092","94.3"
"bowtie2_audit_nf","ALIGN_CHUNK","923935d5912e745c806e87ad73d86601","58.7","49.81365394592285","89.8"
"bowtie2_audit_nf","ALIGN_CHUNK","94348aaa9fdfec3e4448a7c04db3b336","30.5","32.5427131652832","64.7"
"bowtie2_audit_nf","ALIGN_CHUNK","94afb08b0f60858aec2224cdaffd9b11","56.7","50.442426681518555","91.0"
"bowtie2_audit_nf","ALIGN_CHUNK","94d736330948690f1a23c9a112b32cbc","58.8","52.498451232910156","90.7"
"bowtie2_audit_nf","ALIGN_CHUNK","94e1be9c8d96c9ca748d35e5dc430865","63.1","52.01091194152832","96.2"
"bowtie2_audit_nf","ALIGN_CHUNK","9512692007cccbb5680bf10a89a76749","63.8","52.77031898498535","93.7"
"bowtie2_audit_nf","ALIGN_CHUNK","957b599841282382517d5fd6a780ad1d","58.5","49.713754653930664","92.2"
"bowtie2_audit_nf","ALIGN_CHUNK","958c9d36e72f1c26a1e6490a99ad6268","62.5","51.40743160247803","97.0"
"bowtie2_audit_nf","ALIGN_CHUNK","95c7a351607e10570479383a3e0f0047","30.3","85.20677375793457","29.9"
"bowtie2_audit_nf","ALIGN_CHUNK","95df3828993998d2d69cf6fd78e39740","62.5","52.02357578277588","92.7"
"bowtie2_audit_nf","ALIGN_CHUNK","95ea33cb48c0b254185d521c8c3359c5","63.5","52.10984802246094","92.6"
"bowtie2_audit_nf","ALIGN_CHUNK","968207ecbae5a640850100b4557dc4b1","63.6","51.58027458190918","96.9"
"bowtie2_audit_nf","ALIGN_CHUNK","96b9d172b7c8bdd675bc25abafd1a7e4","62.5","51.34562397003174","95.6"
"bowtie2_audit_nf","ALIGN_CHUNK","96bf81c2e8b2d8988e9333ac5c4321b2","62.4","54.41909599304199","93.2"
"bowtie2_audit_nf","ALIGN_CHUNK","96f13745e944e1cb602740452d38456e","62.7","52.799113273620605","101.7"
"bowtie2_audit_nf","ALIGN_CHUNK","96f68e4d92f382d41168de1790e5d8ac","64.1","52.53538799285889","91.5"
"bowtie2_audit_nf","ALIGN_CHUNK","971e11baa9a25d3aaa79eddaa89db56e","62.8","50.86242866516113","95.0"
"bowtie2_audit_nf","ALIGN_CHUNK","97c5e9a5f3c34e16ca7c88bd99eac918","62.3","50.99549388885498","95.7"
"bowtie2_audit_nf","ALIGN_CHUNK","97e586361c05a842714df6b0c97f42d1","63.2","51.614341735839844","97.5"
"bowtie2_audit_nf","ALIGN_CHUNK","97f1878e882018d3a0d2f02243be8a99","62.6","53.822710037231445","97.3"
"bowtie2_audit_nf","ALIGN_CHUNK","9816d9801cfea28e94f1b9b1531d2e60","63.4","52.08319854736328","94.5"
"bowtie2_audit_nf","ALIGN_CHUNK","98538bbd1a51392029ceaac30deb1a9e","62.8","50.89288139343262","93.7"
"bowtie2_audit_nf","ALIGN_CHUNK","9856f46a2a2277f4b28439fc33994396","63.5","51.83606433868408","94.9"
"bowtie2_audit_nf","ALIGN_CHUNK","985dc75486db9c9ba8b18ca1ad4b36b4","58.9","53.71530628204346","94.8"
"bowtie2_audit_nf","ALIGN_CHUNK","98a7fb832614b552ab2ea6f212ad192f","63.0","53.27884292602539","96.6"
"bowtie2_audit_nf","ALIGN_CHUNK","98c7702df99fedec48c3abe1d9045448","62.1","50.79602241516113","93.4"
"bowtie2_audit_nf","ALIGN_CHUNK","98dbd42fe9a75aa9e4a0696cc3531dd5","63.0","51.4679069519043","94.2"
"bowtie2_audit_nf","ALIGN_CHUNK","9901262ad1f347406f75cbc890834291","57.1","52.70434856414795","90.1"
"bowtie2_audit_nf","ALIGN_CHUNK","990dc33234a161b29af7c8c7a644ba3d","62.5","53.340450286865234","96.7"
"bowtie2_audit_nf","ALIGN_CHUNK","999398f8cd5e723ca25428648157c091","62.8","51.16401958465576","93.7"
"bowtie2_audit_nf","ALIGN_CHUNK","9ace8b9111654ff735f5620eb869e3c5","62.9","50.14165496826172","96.2"
"bowtie2_audit_nf","ALIGN_CHUNK","9ad0230da6d7ad9adac30817b34fef44","63.7","54.916117668151855","97.0"
"bowtie2_audit_nf","ALIGN_CHUNK","9ada7a1336c9ad3cfc99e043ca0a8908","58.7","52.62182903289795","93.4"
"bowtie2_audit_nf","ALIGN_CHUNK","9ae1af1b1f7662fd2335d3826d064935","59.2","50.76021194458008","90.9"
"bowtie2_audit_nf","ALIGN_CHUNK","9b40f2a4012e034f7c4c87f66aea0db1","62.7","51.3021240234375","93.9"
"bowtie2_audit_nf","ALIGN_CHUNK","9b72bbb1a3a2528efcd5be39ddc4255e","35.1","111.34522151947021","70.8"
"bowtie2_audit_nf","ALIGN_CHUNK","9bca59521c54a3efcafc4c43f80c19f7","63.5","51.756690979003906","97.6"
"bowtie2_audit_nf","ALIGN_CHUNK","9c22445f19d8cccc7634910ae5debf07","62.9","51.38444137573242","93.2"
"bowtie2_audit_nf","ALIGN_CHUNK","9c426b3d14cfc5ceba442020d4b92f31","62.2","50.04956531524658","97.1"
"bowtie2_audit_nf","ALIGN_CHUNK","9c4ea43098918d49133529240446849a","63.7","50.46488380432129","95.3"
"bowtie2_audit_nf","ALIGN_CHUNK","9c9287fd3e0364480abc72e477262ead","62.9","50.48687934875488","97.4"
"bowtie2_audit_nf","ALIGN_CHUNK","9cf666e3609b5870a85cc0dc9da3dd5a","62.5","53.78483867645264","96.3"
"bowtie2_audit_nf","ALIGN_CHUNK","9d798fd2a974832d7b6f7a5f2c58a208","64.6","52.991944313049316","94.2"
"bowtie2_audit_nf","ALIGN_CHUNK","9e7849d5b77d05ea047d9083db4fe316","62.6","50.07888317108154","94.4"
"bowtie2_audit_nf","ALIGN_CHUNK","9e915512c1c18c6db594467767930206","62.8","53.81804370880127","93.4"
"bowtie2_audit_nf","ALIGN_CHUNK","9e9ab9714f1438c6d1ac3d49453c77fe","56.8","50.589765548706055","88.6"
"bowtie2_audit_nf","ALIGN_CHUNK","9eaa68e8086defe6c7e77bdfb1cd48be","59.0","51.139716148376465","90.0"
"bowtie2_audit_nf","ALIGN_CHUNK","a0a119f9eab4bc0c7a2c2e65fc7b6856","58.2","50.107619285583496","92.6"
"bowtie2_audit_nf","ALIGN_CHUNK","a0a44800df855337f4116ccb0c1f9c0c","58.7","50.380743980407715","94.0"
"bowtie2_audit_nf","ALIGN_CHUNK","a0b829923d78195da24f1e0e2bf7b0ac","62.4","51.08606147766113","95.9"
"bowtie2_audit_nf","ALIGN_CHUNK","a0fc252e9c5e983c558316237805dc47","35.2","37.46812343597412","69.3"
"bowtie2_audit_nf","ALIGN_CHUNK","a10e6861e3666147f9be2a1a710867bc","57.0","53.370723724365234","90.2"
"bowtie2_audit_nf","ALIGN_CHUNK","a12048d784da066e946da79687207614","63.6","54.78097724914551","96.6"
"bowtie2_audit_nf","ALIGN_CHUNK","a12ffb91c1763d2d7525a011e282988b","58.7","53.524980545043945","93.2"
"bowtie2_audit_nf","ALIGN_CHUNK","a15389b3519a50c9391c02223c4cc389","58.4","51.85944938659668","97.3"
"bowtie2_audit_nf","ALIGN_CHUNK","a17b08739f1fcb7f725c77fd8e2188d0","35.3","38.18810844421387","71.2"
"bowtie2_audit_nf","ALIGN_CHUNK","a193b9363b5af7604542157470647a5f","63.9","51.321237564086914","94.0"
"bowtie2_audit_nf","ALIGN_CHUNK","a1c038f4a634e2d423f5bad393b8149a","62.9","51.47982311248779","96.7"
"bowtie2_audit_nf","ALIGN_CHUNK","a1d2a0b2e2316d98a6e3e0e36e241bde","56.5","52.76201820373535","90.6"
"bowtie2_audit_nf","ALIGN_CHUNK","a212aee2e27d744394f55819ddc41563","59.0","50.52162170410156","90.7"
"bowtie2_audit_nf","ALIGN_CHUNK","a2625ed7ca3fe97bdd9d4741ba1b3938","62.2","50.51504993438721","96.4"
"bowtie2_audit_nf","ALIGN_CHUNK","a2af0deb57696019d9881356ba31c7c5","56.9","50.68428039550781","91.6"
"bowtie2_audit_nf","ALIGN_CHUNK","a2ea995d4283a466426e564cc67a8840","59.0","52.581342697143555","91.0"
"bowtie2_audit_nf","ALIGN_CHUNK","a36e2200870461244215cc6ca31abaa0","63.5","51.90090560913086","95.7"
"bowtie2_audit_nf","ALIGN_CHUNK","a4151f1b68890be9aa64e2c321f5c213","63.8","54.99557590484619","96.7"
"bowtie2_audit_nf","ALIGN_CHUNK","a4232e0408c5825e027cfd76b4fa8a39","64.3","52.379228591918945","95.6"
"bowtie2_audit_nf","ALIGN_CHUNK","a4ac5fba638062d5b2ab182b93897a98","62.6","53.161407470703125","92.0"
"bowtie2_audit_nf","ALIGN_CHUNK","a4c455cd6277642750bb77aa6c88114f","63.1","50.79086875915527","94.0"
"bowtie2_audit_nf","ALIGN_CHUNK","a4e29e319a9cc9f276f46cb60570770b","62.9","51.35849189758301","95.6"
"bowtie2_audit_nf","ALIGN_CHUNK","a567db0bf38277c3f2e254694a93b4e5","63.3","51.8964204788208","94.0"
"bowtie2_audit_nf","ALIGN_CHUNK","a5e241319e6b8392f2743bbc9af28015","63.4","51.87790584564209","93.8"
"bowtie2_audit_nf","ALIGN_CHUNK","a5e4afb67f752b9a409037290fe6d087","63.9","52.25378227233887","95.2"
"bowtie2_audit_nf","ALIGN_CHUNK","a623807fc8936d24c5823e099870598e","63.4","51.79918575286865","94.5"
"bowtie2_audit_nf","ALIGN_CHUNK","a6262efb0b9a52b75e6d7feb05c74bb3","63.7","51.6381311416626","94.5"
"bowtie2_audit_nf","ALIGN_CHUNK","a6c7c1601f6fcdbcecb1dcfd40c86ff9","62.9","51.520915031433105","92.3"
"bowtie2_audit_nf","ALIGN_CHUNK","a6da0f9ce2a0ec8893130b8c983a4f48","64.1","51.8376579284668","95.5"
"bowtie2_audit_nf","ALIGN_CHUNK","a6dba824abede08cb0d1d2c4ef3e5fbe","62.3","51.53902530670166","96.7"
"bowtie2_audit_nf","ALIGN_CHUNK","a6efb7b6c3f617d79561d62c0bdb7a94","63.1","52.89689540863037","95.5"
"bowtie2_audit_nf","ALIGN_CHUNK","a76e79ad89eb1179fb8d6c75dfcd1e21","62.9","51.318769454956055","95.6"
"bowtie2_audit_nf","ALIGN_CHUNK","a79ba2bc8b77f5d876466146d6f126ad","35.2","41.45894241333008","71.5"
"bowtie2_audit_nf","ALIGN_CHUNK","a7a937f4be2533f4f6dd7de40830555f","63.5","52.03108501434326","94.5"
"bowtie2_audit_nf","ALIGN_CHUNK","a84d558cb75330a289e9ea66a63b0ec4","62.2","50.81861591339111","94.3"
"bowtie2_audit_nf","ALIGN_CHUNK","a93ec4ad62f5caff0ee3128785a90c49","63.1","53.34558296203613","95.5"
"bowtie2_audit_nf","ALIGN_CHUNK","a942384b2668d5783e7f677dc8939495","35.2","38.4868106842041","69.7"
"bowtie2_audit_nf","ALIGN_CHUNK","a94ae43ed603cc143f3db0ed96dee784","57.2","50.48891258239746","87.8"
"bowtie2_audit_nf","ALIGN_CHUNK","a9e699b80dd04db44eeab345ba821a5f","35.4","38.164429664611816","67.1"
"bowtie2_audit_nf","ALIGN_CHUNK","aa1921b4caada8cc406493d47d5c298a","62.8","50.0927848815918","95.5"
"bowtie2_audit_nf","ALIGN_CHUNK","aa3c8b2ff0867fca76bac53b2c66aff2","59.2","50.693368911743164","90.6"
"bowtie2_audit_nf","ALIGN_CHUNK","aaf364b97b5c5a8f77e0cc02cd494d1d","63.5","52.33410930633545","95.0"
"bowtie2_audit_nf","ALIGN_CHUNK","ab7b111b7daf828926b24fb0ae448801","63.5","51.963470458984375","93.6"
"bowtie2_audit_nf","ALIGN_CHUNK","abcdce79fe797f3812a94f30d4c6f610","62.7","50.65278434753418","94.5"
"bowtie2_audit_nf","ALIGN_CHUNK","abe82b59dc8cad63983953e2b95f2647","63.0","51.501498222351074","94.4"
"bowtie2_audit_nf","ALIGN_CHUNK","ac54b1443d5059c70b347e3361520ce3","30.4","32.62959003448486","64.9"
"bowtie2_audit_nf","ALIGN_CHUNK","ac6faf3b3d8473a5e269fdf1cc590a4c","62.0","51.61000061035156","96.1"
"bowtie2_audit_nf","ALIGN_CHUNK","ac780e1a5893e07ab718fa0464544596","63.5","52.227195739746094","95.7"
"bowtie2_audit_nf","ALIGN_CHUNK","acbb2c4b4683434c6acb1a062cfadfb3","63.0","51.47221755981445","92.9"
"bowtie2_audit_nf","ALIGN_CHUNK","ace142bde8720cdd683115f11f4e1330","35.3","42.87399387359619","68.1"
"bowtie2_audit_nf","ALIGN_CHUNK","ace29bf546bc4fd885123a52682704af","58.6","50.51061248779297","92.3"
"bowtie2_audit_nf","ALIGN_CHUNK","ad555a1c1266ec8d0cc0c0d3767c7d6b","63.9","50.63092231750488","97.0"
"bowtie2_audit_nf","ALIGN_CHUNK","ad86e5e5e9c293cce3b1e484df2ef3d4","63.3","52.136908531188965","95.6"
"bowtie2_audit_nf","ALIGN_CHUNK","adc0ed3f39709e3b1a47419ceae9324a","59.1","51.162498474121094","92.6"
"bowtie2_audit_nf","ALIGN_CHUNK","ae3255410330809b245b3ef7b20efe47","62.6","51.205135345458984","92.8"
"bowtie2_audit_nf","ALIGN_CHUNK","aeb0490ceb18554e8717fc7e397f2e79","63.2","50.68487358093262","97.3"
"bowtie2_audit_nf","ALIGN_CHUNK","aed41780b3a8a2ed81f790727be1bc65","30.6","32.66707420349121","65.3"
"bowtie2_audit_nf","ALIGN_CHUNK","af207b47f669c859d806c24e501e7cdc","58.8","50.11804389953613","94.2"
"bowtie2_audit_nf","ALIGN_CHUNK","b0891fc586b4a851e4d00b32d07e178e","62.8","53.95473670959473","95.1"
"bowtie2_audit_nf","ALIGN_CHUNK","b0947e9e88ee0119ec785baa99cc7d77","30.3","32.52615928649902","64.4"
"bowtie2_audit_nf","ALIGN_CHUNK","b0a888afbbeb40928d25a3413e1e937e","58.6","50.28390979766846","88.8"
"bowtie2_audit_nf","ALIGN_CHUNK","b0ccd54c46eec8e345fac05840b571d9","63.7","52.21560859680176","95.4"
"bowtie2_audit_nf","ALIGN_CHUNK","b0fdc4130042c672f18d671a558f395f","57.0","50.331345558166504","91.1"
"bowtie2_audit_nf","ALIGN_CHUNK","b170594adde4b0cbba348ba69dd4c2fc","63.3","51.863945960998535","97.1"
"bowtie2_audit_nf","ALIGN_CHUNK","b22a3ab5b4776c9bfcd808ea38801dbe","57.1","50.38994312286377","89.9"
"bowtie2_audit_nf","ALIGN_CHUNK","b23ebfa5fe45dcbb1978dc8f46d2ba09","63.2","54.1790828704834","97.0"
